module,source_type,file_type,version,repository,file_path,line_number,file_link
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",261,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L261"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",285,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L285"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",309,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L309"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",333,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L333"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",357,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L357"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",381,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L381"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",405,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L405"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",429,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L429"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",453,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L453"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",476,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L476"
