module,source_type,file_type,version,repository,file_path,line_number,file_link
"github.com/pagopa/terraform-azurerm-v4.git//virtual_network?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/03_network_aks_domains.tf",10,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/03_network_aks_domains.tf#L10"
"github.com/pagopa/terraform-azurerm-v4.git//virtual_network_peering?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/03_network_aks_domains.tf",42,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/03_network_aks_domains.tf#L42"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/04_appgateway.tf",18,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/04_appgateway.tf#L18"
"github.com/pagopa/terraform-azurerm-v4.git//app_gateway?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/04_appgateway.tf",135,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/04_appgateway.tf#L135"
"github.com/pagopa/terraform-azurerm-v4.git//container_registry?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/acr_docker.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/acr_docker.tf#L1"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/azure_devops_agent.tf",9,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/azure_devops_agent.tf#L9"
"github.com/pagopa/terraform-azurerm-v4.git//azure_devops_agent?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/azure_devops_agent.tf",23,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/azure_devops_agent.tf#L23"
"github.com/pagopa/terraform-azurerm-v4.git//azure_devops_agent?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/azure_devops_agent.tf",39,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/azure_devops_agent.tf#L39"
"github.com/pagopa/terraform-azurerm-v4.git//cdn?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/cdn.tf",50,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/cdn.tf#L50"
"github.com/pagopa/terraform-azurerm-v4.git//container_registry?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/docker_registry_common.tf",8,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/docker_registry_common.tf#L8"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/eventhub_rds_vm.tf",41,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/eventhub_rds_vm.tf#L41"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/events.tf",8,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/events.tf#L8"
"github.com/pagopa/terraform-azurerm-v4.git//eventhub?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/events.tf",18,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/events.tf#L18"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/loadtests_resources.tf",9,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/loadtests_resources.tf#L9"
