module,source_type,file_type,version,repository,file_path,line_number,file_link
"pagopa-dx/azure-storage-account/azurerm","registry","terraform","~> 1.0","pagopa/io-wallet","infra/resources/_modules/storage_accounts/storage_accounts.tf",31,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/_modules/storage_accounts/storage_accounts.tf#L31"
"../_modules/ids","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",41,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L41"
"../_modules/key_vaults","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",51,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L51"
"../_modules/monitoring","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",75,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L75"
"../_modules/cosmos","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",87,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L87"
"../_modules/function_apps","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",107,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L107"
"../_modules/cdn","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",159,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L159"
"../_modules/iam","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",178,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L178"
"../_modules/apim","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",246,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L246"
"../_modules/storage_accounts","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",274,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L274"
"../_modules/dns","local","terraform","","pagopa/io-wallet","infra/resources/prod/main.tf",298,"https://github.com/pagopa/io-wallet/blob/master/infra/resources/prod/main.tf#L298"
