repository_full_name,title,number,review_decision,created_at,closed_at,merged_at,merged_by,author,additions,total_comments_count
pagopa/selfcare,[#SELC-7066] Add Otp Flow model + collection,23,REVIEW_REQUIRED,2025-06-17T14:24:54Z,2025-06-20T10:59:12Z,2025-06-20T10:59:12Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",373,1
pagopa/selfcare,[SELC-7778] feat: Init project,62,REVIEW_REQUIRED,2025-11-07T13:27:19Z,<nil>,<nil>,<nil>,"{""avatar_url"":""https://avatars.githubusercontent.com/u/180421201?v=4"",""login"":""giampiero-ferrara"",""url"":""https://github.com/giampiero-ferrara""}",1625,1
pagopa/selfcare,Update libs,58,REVIEW_REQUIRED,2025-10-29T05:56:44Z,2025-10-29T05:56:51Z,2025-10-29T05:56:51Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}",38,1
pagopa/selfcare,Add Headers Factory Refactor,28,REVIEW_REQUIRED,2025-06-25T15:50:20Z,2025-06-25T15:58:13Z,2025-06-25T15:58:13Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",150,1
pagopa/selfcare,feat: updated internal.json,61,APPROVED,2025-11-04T15:54:39Z,2025-11-04T16:06:39Z,2025-11-04T16:06:39Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/119858159?u=a90971f8f3178b86f5d080f07efb31c9771ecf6d\u0026v=4"",""login"":""gianmarcoplutino"",""url"":""https://github.com/gianmarcoplutino""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/119858159?u=a90971f8f3178b86f5d080f07efb31c9771ecf6d\u0026v=4"",""login"":""gianmarcoplutino"",""url"":""https://github.com/gianmarcoplutino""}",1051,1
pagopa/selfcare,[#SELC-7211] Add Otp Feature Flag,21,REVIEW_REQUIRED,2025-06-13T11:28:53Z,2025-06-19T13:07:30Z,2025-06-19T13:07:30Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",107,1
pagopa/selfcare,[SELC-7134] Changed jwtPayload map type. Added simple main function to generate tokens without expiration,19,REVIEW_REQUIRED,2025-06-06T08:40:30Z,2025-06-10T10:31:28Z,2025-06-10T10:31:28Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/191098987?u=c40c3601f5e1347548f061ba193204794840e96f\u0026v=4"",""login"":""gaetano-miglionico"",""url"":""https://github.com/gaetano-miglionico""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/191098987?u=c40c3601f5e1347548f061ba193204794840e96f\u0026v=4"",""login"":""gaetano-miglionico"",""url"":""https://github.com/gaetano-miglionico""}",78,2
pagopa/selfcare,[SELC-7067] Otp Email Service integration,24,REVIEW_REQUIRED,2025-06-20T16:17:10Z,2025-06-23T09:45:07Z,2025-06-23T09:45:07Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",2620,1
pagopa/selfcare,[SELC-6704] chore: Add jwt and jwks,2,REVIEW_REQUIRED,2025-03-17T15:09:08Z,2025-03-17T15:09:19Z,2025-03-17T15:09:19Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}",549,0
pagopa/selfcare,Minor refactor,29,REVIEW_REQUIRED,2025-06-26T08:39:25Z,2025-06-26T09:55:51Z,2025-06-26T09:55:51Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",132,1
