repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-services-cms","[#IOPAE-418] Add io-fn3-services-key in upload service logo policy","giuseppedipinto",2023-07-03T13:42:32Z,2023-07-03T13:51:25Z,188,0.01,""
"pagopa/io-services-cms","feat: [IOPAE-384] sync CMS handling","rodoviti",2023-07-03T16:46:48Z,2023-07-04T09:04:17Z,191,0.68,""
"pagopa/io-services-cms","fix: added right postgreSQL user","giamma1295",2023-07-04T08:15:08Z,2023-07-04T08:38:10Z,192,0.02,""
"pagopa/io-services-cms","feat: [IOPAE-430] request sync legacy handler","rodoviti",2023-07-05T13:35:34Z,2023-07-07T08:01:09Z,194,1.77,""
"pagopa/io-services-cms","[#IOAPE-434] Added FeatureFlag for cms to legacy sync test","giamma1295",2023-07-07T13:27:28Z,2023-07-10T10:02:30Z,197,2.86,""
"pagopa/io-services-cms","[#IOPAE-434] Enable service history watcher","giamma1295",2023-07-10T11:03:52Z,2023-07-10T14:33:27Z,198,0.15,""
"pagopa/io-services-cms","fix: [#IOPAE-434] watcher history feature flag","giamma1295",2023-07-10T15:37:15Z,2023-07-10T15:42:51Z,203,0.00,""
"pagopa/io-services-cms","[#IOPAE-421] Opex dashboard","StefanoDoc",2023-07-10T16:22:33Z,2023-07-13T08:16:47Z,205,2.66,""
"pagopa/io-services-cms","[#IOPAE-443] Feature flag legacy cms sync test","giamma1295",2023-07-12T08:08:28Z,2023-07-12T12:06:05Z,213,0.17,""
"pagopa/io-services-cms","[#IOPLT-83] Replicate APIM product configuration and enable connectivity through APIM v2","AleDore",2023-07-13T08:34:14Z,2023-07-14T12:01:30Z,220,1.14,""
"pagopa/io-services-cms","[#IOPAE-421] add opex dashboard","StefanoDoc",2023-07-13T10:02:48Z,2023-07-13T10:36:53Z,223,0.02,""
"pagopa/io-services-cms","[#IOPAE-421] add opex dashboard","StefanoDoc",2023-07-13T10:43:06Z,2023-07-13T12:19:32Z,224,0.07,""
"pagopa/io-services-cms","[#IOPAE-421] add opex dashboard ","StefanoDoc",2023-07-18T16:02:57Z,2023-08-08T15:51:28Z,240,20.99,""
"pagopa/io-services-cms","Link Healthcheck alarm to main error action group","AleDore",2023-07-20T08:28:09Z,2023-07-26T13:18:15Z,246,6.20,""
"pagopa/io-services-cms","chore: [IOPAE-458] preparation for controlled massive sync","rodoviti",2023-07-20T11:21:12Z,2023-07-20T11:30:49Z,249,0.01,""
"pagopa/io-services-cms","[#IOPAE-456] temporary api mock policy for apim v2 upgrade","StefanoDoc",2023-07-21T08:46:43Z,2023-07-31T07:20:54Z,255,9.94,""
"pagopa/io-services-cms","Update runner version","rodoviti",2023-07-21T10:24:40Z,2023-07-21T11:11:00Z,257,0.03,""
"pagopa/io-services-cms","chore(fix): Add max items per invocation on Legacy Service Watcher","giamma1295",2023-07-21T14:36:22Z,2023-07-21T14:44:27Z,261,0.01,""
"pagopa/io-services-cms","fix: [IOPAE-488] add request-review-legacy queue","rodoviti",2023-07-28T10:38:57Z,2023-07-28T10:50:40Z,280,0.01,""
"pagopa/io-services-cms","[#IOPAE-457] Delete temporary policy after upgrade to apim v2","StefanoDoc",2023-07-31T10:16:28Z,2023-07-31T14:48:03Z,283,0.19,""
"pagopa/io-services-cms","[#IOPAE-490] Add Request review legacy queue trigger","giamma1295",2023-07-31T12:35:47Z,2023-08-03T12:40:45Z,284,3.00,""
"pagopa/io-services-cms","[#IOPAE-456]Add temporary policy for apim v2 migration","StefanoDoc",2023-08-02T08:27:59Z,2023-08-07T10:49:28Z,287,5.10,""
"pagopa/io-services-cms","[#IOPAE-493] Service review legacy checker","giamma1295",2023-08-02T16:20:08Z,2023-08-04T10:56:34Z,289,1.78,""
"pagopa/io-services-cms","chore: [IOPAE-518] ADD Feature flag for onRequestReviewLegacy","giamma1295",2023-08-04T15:08:14Z,2023-08-04T15:24:38Z,293,0.01,""
"pagopa/io-services-cms","[#IOPLT-19] - Prepare APIM switch to v2","AleDore",2023-08-07T10:22:24Z,2023-08-07T12:54:28Z,295,0.11,""
"pagopa/io-services-cms","Revert ""[#IOPAE-456]Add temporary policy for apim v2 migration""","StefanoDoc",2023-08-07T10:54:21Z,2023-08-07T16:23:08Z,296,0.23,""
"pagopa/io-services-cms","chore: enable LegacyServiceWatcher for all users","giamma1295",2023-08-23T10:22:41Z,2023-08-23T12:06:14Z,305,0.07,""
"pagopa/io-services-cms","chore: Enable OnRequestSyncCms","giamma1295",2023-08-23T14:01:38Z,2023-08-23T14:07:07Z,308,0.00,""
"pagopa/io-services-cms","[IOPAE-523] Refactor services cms openapi","giuseppedipinto",2023-08-24T09:35:28Z,2023-08-24T13:20:20Z,311,0.16,""
"pagopa/io-services-cms","chore: Enable ServiceReviewLegacyChecker and OnRequestReviewLegacy","giamma1295",2023-08-24T14:54:43Z,2023-08-24T15:56:13Z,315,0.04,""
"pagopa/io-services-cms","chore: Enable service history watcher","giamma1295",2023-08-25T08:50:50Z,2023-08-25T08:57:10Z,317,0.00,""
"pagopa/io-services-cms","chore: Enable on request sync legacy","giamma1295",2023-08-25T13:01:42Z,2023-08-25T13:54:41Z,320,0.04,""
"pagopa/io-services-cms","chore: default value for departmentName before sync to legacy","giamma1295",2023-08-25T14:38:52Z,2023-08-28T12:21:01Z,322,2.90,""
"pagopa/io-services-cms","chore: disable OnRequestSyncLegacy","giamma1295",2023-08-25T14:44:14Z,2023-08-25T14:50:23Z,323,0.00,""
"pagopa/io-services-cms","[#IOPAE-535] Added Automatic Service Approval feature flag configuration","giamma1295",2023-08-29T10:53:02Z,2023-08-29T12:39:08Z,326,0.07,""
"pagopa/io-services-cms","feat: [IOPAE-573] add backoffice infra resources","rodoviti",2023-09-05T15:23:28Z,2023-09-07T16:17:07Z,337,2.04,""
"pagopa/io-services-cms","fix node version to 18-lts","rodoviti",2023-09-07T16:33:37Z,2023-09-07T16:38:44Z,349,0.00,""
"pagopa/io-services-cms","feat: add nextauth env vars","rodoviti",2023-09-28T15:35:42Z,2023-09-28T16:15:44Z,382,0.03,""
"pagopa/io-services-cms","fix: fix bo_auth_session_secret resource name","rodoviti",2023-09-28T16:57:45Z,2023-09-28T17:06:19Z,384,0.01,""
"pagopa/io-services-cms","feat: [IOPAE-575] add build package script","rodoviti",2023-09-28T18:06:01Z,2023-09-29T07:29:25Z,385,0.56,""
"pagopa/io-services-cms","fix: [IOPAE-575] add backoffice app service staging slot","rodoviti",2023-09-29T14:35:24Z,2023-09-29T14:50:21Z,389,0.01,""
"pagopa/io-services-cms","fix: [IOPAE-575] add github runner snet to bo allowed snet","rodoviti",2023-10-03T17:01:33Z,2023-10-03T17:15:33Z,398,0.01,""
"pagopa/io-services-cms","[#IOPAE-641] Upload service logo API","giamma1295",2023-10-17T16:45:22Z,2023-10-20T09:54:09Z,423,2.71,""
"pagopa/io-services-cms","[#IOPLT-20] Dismiss APIM v1","AleDore",2023-10-19T16:14:22Z,2023-10-20T07:29:30Z,431,0.64,""
"pagopa/io-services-cms","[#IOPAE-709] Impements Institution APIs","giamma1295",2023-10-24T12:57:22Z,2023-10-25T08:41:47Z,434,0.82,""
"pagopa/io-services-cms","feat: [IOPAE-707] token exchange manage subscription","rodoviti",2023-10-24T14:00:39Z,2023-10-25T17:44:43Z,437,1.16,""
