repository_full_name,title,number,review_decision,created_at,closed_at,merged_at,merged_by,author,additions,total_comments_count
pagopa/io-sign,fix(bo): [SFEQS-2009] Improve overview page + other minor frontend fixes,212,REVIEW_REQUIRED,2023-09-26T15:57:08Z,2023-09-27T15:23:28Z,2023-09-27T15:23:28Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",233,6
pagopa/io-sign,"feat(bo): [SFEQS-2020] Add ""revoke"" action on API Key",213,REVIEW_REQUIRED,2023-09-26T16:43:54Z,2023-09-27T08:50:20Z,2023-09-27T08:50:20Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",244,2
pagopa/io-sign,Version Packages,215,REVIEW_REQUIRED,2023-09-27T15:29:26Z,2023-09-28T08:22:35Z,2023-09-28T08:22:35Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",7,0
pagopa/io-sign,"feat: [SFEQS-1889] Add ""x-firmaconio-environment"" header in io-sign-user-func responses",214,REVIEW_REQUIRED,2023-09-27T11:29:46Z,2023-09-27T15:24:16Z,2023-09-27T15:24:16Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",57,2
pagopa/io-sign,Version Packages,206,REVIEW_REQUIRED,2023-09-18T15:08:07Z,2023-09-18T15:15:31Z,<nil>,<nil>,"{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",7,0
pagopa/io-sign,build(deps): bump undici from 5.25.4 to 5.26.3,225,REVIEW_REQUIRED,2023-10-16T16:37:19Z,2023-10-18T14:07:27Z,<nil>,<nil>,"{""avatar_url"":""https://avatars.githubusercontent.com/in/29110?v=4"",""login"":""dependabot"",""url"":""https://github.com/apps/dependabot""}",3,2
pagopa/io-sign,chore: [SFEQS-1380] Node.js 18,207,REVIEW_REQUIRED,2023-09-20T11:12:30Z,2023-09-20T12:38:36Z,2023-09-20T12:38:36Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",2,2
pagopa/io-sign,build(deps): bump get-func-name from 2.0.0 to 2.0.2,217,REVIEW_REQUIRED,2023-09-27T23:16:22Z,2023-09-28T07:56:07Z,<nil>,<nil>,"{""avatar_url"":""https://avatars.githubusercontent.com/in/29110?v=4"",""login"":""dependabot"",""url"":""https://github.com/apps/dependabot""}",3,2
pagopa/io-sign,Update openapi,220,REVIEW_REQUIRED,2023-10-03T13:03:54Z,2023-10-03T13:21:14Z,2023-10-03T13:21:14Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",1,1
pagopa/io-sign,[SFEQS-2023] Add io-sign-backoffice-func,221,REVIEW_REQUIRED,2023-10-05T10:46:13Z,2023-10-09T08:36:06Z,2023-10-09T08:36:06Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",313,7
pagopa/io-sign,Remove unused packages,218,REVIEW_REQUIRED,2023-09-28T10:05:36Z,2023-09-28T10:28:09Z,2023-09-28T10:28:09Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",2,1
pagopa/io-sign,ci: [SFEQS-1827] Updated code-review workflow,219,REVIEW_REQUIRED,2023-10-03T10:03:15Z,2023-10-03T10:25:25Z,2023-10-03T10:25:25Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",8,2
pagopa/io-sign,chore: [SFEQS-2024] Add state property to issuer,223,REVIEW_REQUIRED,2023-10-09T16:17:12Z,2023-10-13T09:17:18Z,2023-10-13T09:17:18Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",25,4
pagopa/io-sign,fix(user): [SFEQS-1889] change environment header,216,REVIEW_REQUIRED,2023-09-27T17:00:54Z,2023-09-28T08:05:41Z,2023-09-28T08:05:41Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",8,2
