created_at,repository_full_name,conclusion,updated_at,status,id,workflow_id
2025-10-11T11:17:52Z,pagopa/plsm-service-management,success,2025-10-11T11:18:57Z,completed,18428702473,188300459
2025-10-10T21:58:21Z,pagopa/plsm-service-management,success,2025-10-10T21:59:26Z,completed,18419347546,188300459
2025-10-17T21:20:01Z,pagopa/plsm-service-management,success,2025-10-17T21:21:13Z,completed,18605135601,188300459
2025-10-17T19:10:32Z,pagopa/plsm-service-management,success,2025-10-17T19:11:57Z,completed,18602435966,188300459
2025-11-09T18:50:50Z,pagopa/plsm-service-management,success,2025-11-09T18:52:01Z,completed,19212918087,188300459
2025-11-09T18:36:08Z,pagopa/plsm-service-management,success,2025-11-09T18:37:17Z,completed,19212745077,188300459
2025-10-10T21:07:15Z,pagopa/plsm-service-management,success,2025-10-10T21:08:17Z,completed,18418438141,188300459
2025-10-18T06:27:57Z,pagopa/plsm-service-management,success,2025-10-18T06:29:14Z,completed,18612013406,188300459
2025-10-11T06:40:40Z,pagopa/plsm-service-management,success,2025-10-11T06:41:48Z,completed,18425830480,188300459
2025-10-18T05:58:30Z,pagopa/plsm-service-management,success,2025-10-18T05:59:48Z,completed,18611685022,188300459
2025-10-10T21:58:31Z,pagopa/plsm-service-management,success,2025-10-10T21:59:35Z,completed,18419349929,188300459
2025-10-16T07:08:05Z,pagopa/plsm-service-management,success,2025-10-16T07:09:13Z,completed,18553210532,188300459
2025-10-10T20:55:32Z,pagopa/plsm-service-management,success,2025-10-10T21:01:55Z,completed,18418204996,196865828
2025-10-11T06:40:50Z,pagopa/plsm-service-management,failure,2025-10-11T06:42:35Z,completed,18425833458,196949006
2025-11-04T09:25:12Z,pagopa/plsm-service-management,success,2025-11-04T09:26:18Z,completed,19063904307,188300459
2025-10-11T07:06:31Z,pagopa/plsm-service-management,success,2025-10-11T07:07:35Z,completed,18426099331,188300459
2025-11-09T21:27:55Z,pagopa/plsm-service-management,success,2025-11-09T21:32:59Z,completed,19214710619,196949006
2025-10-18T06:27:42Z,pagopa/plsm-service-management,success,2025-10-18T06:29:12Z,completed,18612010687,188300459
2025-10-17T21:47:28Z,pagopa/plsm-service-management,success,2025-10-17T21:48:46Z,completed,18605632951,188300459
2025-11-04T11:42:07Z,pagopa/plsm-service-management,success,2025-11-04T11:43:14Z,completed,19067501285,188300459
2025-10-10T21:21:16Z,pagopa/plsm-service-management,success,2025-10-10T21:22:25Z,completed,18418728619,188300459
2025-10-11T11:17:42Z,pagopa/plsm-service-management,success,2025-10-11T11:18:56Z,completed,18428701146,188300459
2025-11-04T10:00:31Z,pagopa/plsm-service-management,success,2025-11-04T10:04:42Z,completed,19064847741,188656777
2025-10-17T21:29:10Z,pagopa/plsm-service-management,success,2025-10-17T21:30:23Z,completed,18605318077,188300459
2025-10-17T15:22:23Z,pagopa/plsm-service-management,success,2025-10-17T15:23:50Z,completed,18597198667,188300459
2025-10-10T21:17:09Z,pagopa/plsm-service-management,success,2025-10-10T21:18:18Z,completed,18418643957,188300459
2025-10-17T21:47:18Z,pagopa/plsm-service-management,success,2025-10-17T21:48:41Z,completed,18605630452,188300459
