module,source_type,file_type,version,repository,file_path,line_number,file_link
"github.com/pagopa/dx//infra/modules/azure_app_service?ref=a08a2c9d95678902fd74382804693d33c8169e55","registry","terraform","a08a2c9d95678902fd74382804693d33c8169e55","pagopa/io-cgn","infra-pe/resources/_modules/app_service_attribute_authority/app_service_attribute_authority.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/app_service_attribute_authority/app_service_attribute_authority.tf#L1"
"github.com/pagopa/dx//infra/modules/azure_app_service?ref=a08a2c9d95678902fd74382804693d33c8169e55","registry","terraform","a08a2c9d95678902fd74382804693d33c8169e55","pagopa/io-cgn","infra-pe/resources/_modules/app_service_onboarding_portal_backend/app_service_onboarding_portal_backend.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/app_service_onboarding_portal_backend/app_service_onboarding_portal_backend.tf#L1"
"git::https://github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v7.40.3","git","terraform","v7.40.3","pagopa/io-cgn","infra-pe/resources/_modules/application_gateway/application_gateway.tf",19,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/application_gateway/application_gateway.tf#L19"
"pagopa-dx/azure-role-assignments/azurerm","registry","terraform","~> 1.0","pagopa/io-cgn","infra-pe/resources/_modules/application_gateway/application_gateway.tf",27,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/application_gateway/application_gateway.tf#L27"
"git::https://github.com/pagopa/terraform-azurerm-v4.git//app_gateway?ref=v7.40.3","git","terraform","v7.40.3","pagopa/io-cgn","infra-pe/resources/_modules/application_gateway/application_gateway.tf",47,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/application_gateway/application_gateway.tf#L47"
"pagopa-dx/azure-cdn/azurerm","registry","terraform","0.3.2","pagopa/io-cgn","infra-pe/resources/_modules/cdn/cdn.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/cdn/cdn.tf#L1"
"github.com/pagopa/terraform-azurerm-v4//subnet?ref=v1.1.0","registry","terraform","v1.1.0","pagopa/io-cgn","infra-pe/resources/_modules/networking/snet_private_endpoints.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/networking/snet_private_endpoints.tf#L1"
"github.com/pagopa/terraform-azurerm-v4//virtual_network?ref=v1.1.0","registry","terraform","v1.1.0","pagopa/io-cgn","infra-pe/resources/_modules/networking/vnet_common.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/networking/vnet_common.tf#L1"
"github.com/pagopa/dx//infra/modules/azure_postgres_server?ref=2a3a36c3a1d0fa4bb9c425d853d2ddf17266937b","registry","terraform","2a3a36c3a1d0fa4bb9c425d853d2ddf17266937b","pagopa/io-cgn","infra-pe/resources/_modules/postgresql_db/postgresql_db.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/postgresql_db/postgresql_db.tf#L1"
"github.com/pagopa/terraform-azurerm-v4//subnet?ref=v1.1.0","registry","terraform","v1.1.0","pagopa/io-cgn","infra-pe/resources/_modules/vpn/main.tf",3,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/vpn/main.tf#L3"
"github.com/pagopa/terraform-azurerm-v4//vpn_gateway?ref=v1.1.0","registry","terraform","v1.1.0","pagopa/io-cgn","infra-pe/resources/_modules/vpn/main.tf",13,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/vpn/main.tf#L13"
"github.com/pagopa/terraform-azurerm-v4//subnet?ref=v1.1.0","registry","terraform","v1.1.0","pagopa/io-cgn","infra-pe/resources/_modules/vpn/main.tf",42,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/vpn/main.tf#L42"
"github.com/pagopa/terraform-azurerm-v4//dns_forwarder?ref=v1.1.0","registry","terraform","v1.1.0","pagopa/io-cgn","infra-pe/resources/_modules/vpn/main.tf",59,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/_modules/vpn/main.tf#L59"
"../_modules/apim","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/apim.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/apim.tf#L1"
"../_modules/application_gateway","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/application_gateway.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/application_gateway.tf#L1"
"../_modules/app_service_attribute_authority","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/attribute_authority_ms.tf",6,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/attribute_authority_ms.tf#L6"
"../_modules/cdn","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/cdn.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/cdn.tf#L1"
"../_modules/networking","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/main.tf",34,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/main.tf#L34"
"../_modules/vpn","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/main.tf",51,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/main.tf#L51"
"../_modules/dns","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/main.tf",73,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/main.tf#L73"
"../_modules/dns","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/main.tf",86,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/main.tf#L86"
"../_modules/key_vaults","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/main.tf",104,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/main.tf#L104"
