module,source_type,file_type,version,repository,file_path,line_number,file_link
"pagopa-dx/azure-app-service-plan-autoscaler/azurerm","registry","terraform","~> 1.0","pagopa/io-messages","infra/resources/_modules/web_apps/etl_func.tf",67,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/etl_func.tf#L67"
"pagopa-dx/azure-function-app/azurerm","registry","terraform","~> 0.0","pagopa/io-messages","infra/resources/_modules/web_apps/ops_func.tf",13,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/ops_func.tf#L13"
"pagopa-dx/azure-function-app/azurerm","registry","terraform","~> 0.0","pagopa/io-messages","infra/resources/_modules/web_apps/pushnotif-func.tf",100,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/pushnotif-func.tf#L100"
"pagopa-dx/azure-app-service-plan-autoscaler/azurerm","registry","terraform","~> 1.0","pagopa/io-messages","infra/resources/_modules/web_apps/pushnotif-func.tf",151,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/pushnotif-func.tf#L151"
"pagopa-dx/azure-function-app/azurerm","registry","terraform","~> 0.0","pagopa/io-messages","infra/resources/_modules/web_apps/remote-content-func.tf",45,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/remote-content-func.tf#L45"
"pagopa-dx/azure-app-service-plan-autoscaler/azurerm","registry","terraform","~> 1.0","pagopa/io-messages","infra/resources/_modules/web_apps/remote-content-func.tf",91,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/remote-content-func.tf#L91"
"pagopa-dx/azure-function-app/azurerm","registry","terraform","~> 1.0","pagopa/io-messages","infra/resources/_modules/web_apps/send_func.tf",16,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/send_func.tf#L16"
"pagopa-dx/azure-function-app/azurerm","registry","terraform","~> 1.0","pagopa/io-messages","infra/resources/_modules/web_apps/services-func.tf",73,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/services-func.tf#L73"
"pagopa-dx/azure-app-service-plan-autoscaler/azurerm","registry","terraform","~> 1.0","pagopa/io-messages","infra/resources/_modules/web_apps/services-func.tf",119,"https://github.com/pagopa/io-messages/blob/main/infra/resources/_modules/web_apps/services-func.tf#L119"
"../_modules/apim","local","terraform","","pagopa/io-messages","infra/resources/prod/apim.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/apim.tf#L1"
"../_modules/container_apps","local","terraform","","pagopa/io-messages","infra/resources/prod/container_apps.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/container_apps.tf#L1"
"../_modules/cosmos","local","terraform","","pagopa/io-messages","infra/resources/prod/cosmos.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/cosmos.tf#L1"
"../_modules/eventhubs","local","terraform","","pagopa/io-messages","infra/resources/prod/eventhubs.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/eventhubs.tf#L1"
"../_modules/key_vaults","local","terraform","","pagopa/io-messages","infra/resources/prod/key_vault.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/key_vault.tf#L1"
"../_modules/mongo","local","terraform","","pagopa/io-messages","infra/resources/prod/mongo.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/mongo.tf#L1"
"../_modules/monitoring/","local","terraform","","pagopa/io-messages","infra/resources/prod/monitoring.tf",6,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/monitoring.tf#L6"
"../_modules/mysql","local","terraform","","pagopa/io-messages","infra/resources/prod/mysql.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/mysql.tf#L1"
"../_modules/notification_hubs_itn","local","terraform","","pagopa/io-messages","infra/resources/prod/notification_hubs.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/notification_hubs.tf#L1"
"../_modules/web_apps","local","terraform","","pagopa/io-messages","infra/resources/prod/web_apps.tf",1,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/web_apps.tf#L1"
"../_modules/storage_accounts","local","terraform","","pagopa/io-messages","infra/resources/prod/westeurope.tf",8,"https://github.com/pagopa/io-messages/blob/main/infra/resources/prod/westeurope.tf#L8"
